fcode,f0001a,f0002a,f0003a,f0004a,f0005a,f0006a,f0007a,f0008a,f0009a,f0010a,f0011a,f0012a,f0013a,f0014a,f0015a,f0016a,f0017a,f0018a,f0019a,f0020a,f0021a,f0022a,f0023a,f0024a,f0025a,f0026a,f0027a,f0028a,f0029a,f0030a,f0031a,f0032a,f0033a,f0034a,f0035a,f0036a,f0037a,f0038a,f0039a,f0040a,f0041a,f0042a,f0043a,f0044a,f0045a,f0046a,f0047a,f0048a,f0049a,f0050a,f0051a,f0052a,f0053a,f0054a,f0055a,f0056a,f0057a,f0058a,f0059a,f0060a,f0061a,f0062a,f0063a,f0064a,f0065a,f0066a,f0067a,f0068a,f0069a,f0070a,f0071a,f0072a,f0073a,f0074a,f0075a,f0076a
f0029a,0.1700098146840196,0.060865716143346855,0.15397749838272715,-0.059464058692102834,-0.051782985810378955,-0.21513280481182434,0.5215390185597126,-0.052017073668779876,-0.10879332119838922,-0.04815410005517877,-0.044396833542469434,-0.07153113235370319,-0.07448213604986333,-0.04699832494583089,-0.012123965579121937,-0.09266559604435762,-0.0807408937240853,0.02994657697585626,0.0376065507191318,0.03941880809164967,0.04376738482870165,0.031849255642596816,-0.0376356382932639,-0.03513746668721695,-0.3549487274984074,-0.051782985810378955,-0.09749734346090062,0.029275062084945635,1.0,-0.07621470569519034,-0.03894353757714948,-0.09946809437847692,-0.008371951944114928,-0.6,0.04806305143545084,0.03211350631589574,0.013536750494818856,0.010037241982565658,0.013935289666931612,0.02382736875055361,-0.016088369045544646,-0.11361784786158081,-0.04173635538107151,-0.03660051420319026,0.1522799313394062,-0.08182810895285637,-0.672059236172846,-0.029869225090841216,0.10325696839023447,0.6712358524822407,-0.021897678128194334,0.056625655583894166,0.2621945939354602,-0.13504999288647626,0.1178673866140764,0.005874490686589807,0.350539252749985,-0.07465613907220761,-0.03746720749992262,0.009626350506215327,-0.0037782635884715935,0.010291769768210874,0.002277132482384193,0.0030370315508794783,0.00047588949118731495,0.011962462216664922,-0.045223585133466374,0.03810966426300588,-0.0036869901695274613,0.018548157504461434,-0.025310495232655154,-0.029682139430230032,-0.018698885308608044,-0.019868553132015764,0.0053159645067788605,-0.009538872788488592
f0030a,-0.030023104986271906,-0.2734828724575524,-0.14774680078466698,-0.04592405797266778,0.34711743938856526,0.16243348882739003,-0.10648541558348906,-0.01720663596107796,0.0664559610542269,0.00016115341671550987,-0.04329060002946068,0.08808671819996185,-0.03882266888199619,-0.004723627694274551,0.004998045716684857,0.8584049027649322,0.09578597120306338,-0.0739972967658359,-0.0757437029611214,-0.07627188250003583,-0.07129850304479915,-0.07416245186683632,0.045455445353305146,0.05964400188088241,0.12365830638866677,0.34711743938856526,0.24329359874653522,-0.0182207282523349,-0.07621470569519034,1.0,0.032834113344071506,-0.0031672260723702014,-0.07523838807393969,0.15731777421669027,-0.09827157739363246,0.010069669808802108,-0.0020587864516000373,-0.097870376232152,-0.02837192978425354,-0.03430863127749542,-0.08227487090842443,0.04178042530786717,0.021385947158205874,0.010222223113785662,-0.083386738883407,0.45560463276636304,0.10509786884759137,-0.2619068348505752,-0.03957316912682619,-0.10415471085325348,-0.07115677977512938,-0.07819585215297753,-0.15867776885146254,0.08438221681324759,-0.018523179174129278,-0.021722218715473536,-0.07322296618690897,0.570098330159782,0.1186026666240439,-0.049948752687105163,-0.05199325990966707,-0.047613457471228686,-0.04950969596672619,-0.0036647837911386633,-0.049565135919747684,0.019369709282928776,0.016335114709464325,-0.01611094618546193,-0.021678719450786282,-0.029597348354055756,-0.05567067254973797,-0.05872519159801573,-0.034035463369425034,-0.03543092296757925,-0.01210462866469047,-0.06924992078755472
f0031a,0.017242984658888343,0.09559007969905985,0.054694600163949066,-0.06612414235717205,-0.1064028053944416,0.004898089241726166,-0.03435639296587631,0.04530123533896451,0.004397106739033948,-0.01438177115628417,-0.3818904630101061,-0.39248530991929975,-0.35396904960998055,0.03945309848015009,-0.01903760584167691,0.012812606307977554,-0.37889530897586027,-0.019958459457411773,-0.020367757460549283,-0.020459689386474012,-0.015316497755396213,-0.020152603305296887,-0.33161080630667916,-0.3292526990945957,0.02214514706029267,-0.1064028053944416,-0.0044845195839056705,0.010712958874235203,-0.03894353757714948,0.032834113344071506,1.0,0.035665630976929596,0.18766493662505065,0.009002267807627539,-0.13472015440927032,-0.030340087548540184,0.013766096952636378,-0.004103727573475769,-0.10047323482669734,-0.09732039592026698,0.07144820596505821,-0.006586516043043785,0.0033702723855679293,0.0001742845837972525,0.10121634770487133,0.027732220902587926,0.03097526575308976,0.03295825782792977,0.05828876604756796,-0.03231077317306473,-0.15965816961373971,-0.11555501821962172,-0.008688636602626528,-0.06322507330238394,0.0447066100530952,-0.06346637559467597,0.021119228922299,-0.09124084512402367,-0.3781993860509272,-0.07745475782175978,-0.07141949612136755,0.010372203119215988,-0.060483897720557275,-0.006281938782182014,-0.05815179190247045,-0.03979129355426814,-0.0044083895456057,-0.015464596653291189,0.03427829909434226,-0.12349797741724926,-0.049430456902104035,-0.10942742905304302,-0.10494470408455787,-0.09211299412159336,-0.11823049061550663,-0.060061136207977546
f0032a,-0.046119893366113295,-0.16393148698175009,-0.10688169486995729,0.014499178387225862,-0.04600973515960144,0.058895778344418996,-0.2108527726780605,0.0001789008610937251,0.11159056205370868,0.003627519479712308,-0.0077386744241413905,0.03254234764974524,-0.003149234613221396,-0.003221479308879236,-0.0008074862345865869,-0.02434582386803296,0.12292050556715527,0.0006114608050830516,-0.0014419725245550634,-0.0018622615795564968,-0.0008883216395009155,0.00036866755406070144,-0.025516301324153758,-0.026113400707646034,0.14891008879664056,-0.04600973515960144,0.002125316387144373,-0.11928948281097443,-0.09946809437847692,-0.0031672260723702014,0.035665630976929596,1.0,0.061361677751450905,0.32889108430341557,-0.006026710176020139,-0.10153252452960308,-0.012709529587607515,0.008919102213992891,-0.0019754500602731425,-0.0006749429220935105,0.2571264082767654,0.026633908729669427,-0.002010490996239844,-0.0046073006560852035,-0.03693084935419163,-0.01653037558601604,0.24782692968465603,0.017203821528764405,-0.02589708538252656,-0.23325097828778985,0.0003975208213022507,-0.004883633935521869,-0.07492817470568379,0.023208972917006687,0.23079251048771973,-0.03691183768383299,-0.07054531060033346,-0.0035603205281433932,-0.025598743675349728,-0.0005620464118977662,0.0009449470879810117,0.0012444080118516512,-0.0009698122312361128,0.0037915968650860127,-0.0010832169168172319,0.0016052432451151562,0.005087288833160014,-0.0030817259067907775,-0.0038334665219441283,-0.0026238112933045167,-0.0014575767203006834,-0.0015646320340185376,0.00336259636527691,0.004264982949684756,0.0055468971394983645,0.004645398894208236
f0033a,0.014438964137881271,0.1012253803772198,0.054710631316023654,-0.05510447838956428,-0.40797730781428404,-0.23016551916464056,0.028218320683704893,0.023737412940951254,0.0029532454441420198,0.0053646462828544055,-0.004156434276854436,-0.1273283638139395,-0.0004360030783006786,0.0015152113543155743,0.00056199339037125,-0.08938484955738431,-0.11399283606284502,-0.01475772309849034,-0.013438448866900758,-0.012720924689401792,0.004938064316556657,-0.01491010428032925,-0.11103846015658492,-0.10526607202444146,-0.07132735582525636,-0.40797730781428404,-0.07143576117603616,-0.04834415695145478,-0.008371951944114928,-0.07523838807393969,0.18766493662505065,0.061361677751450905,1.0,0.06365605241584561,-0.017622226845677432,-0.05358858503471789,-0.012557322768977718,-0.02834113570977242,-0.0037547208154595888,0.0015753473895699082,0.008791881576168115,0.003209333449238369,0.013216001015120885,0.018980202301083385,0.1698953139704398,-0.14409269264468094,-0.01615162308923566,-0.16047214076279967,0.1793447958813822,0.016287483735992116,-0.004600902707764924,-0.011313796236220629,0.1952933982555387,-0.16995365082683117,0.1920912896486856,-0.20563201719527008,0.00621045518790154,-0.05027298786174705,-0.13256029132053468,0.0033785300834504495,0.0016687158827838609,-0.0012525906611051982,0.001774819272548703,0.0017136408160931518,0.002664792680638349,0.002765546448404846,-0.007003254042562408,0.005198998292407679,0.005750271775767062,0.024855058654641222,-0.014601143438644909,-0.016614286797832053,-0.00882931798259938,-0.007923023205916523,0.031496716968538854,-0.040823337953450604
f0034a,-0.20861162274073794,-0.4004187786541536,-0.32756562890368696,0.08812237075796259,0.12094154720972577,0.015447147463412804,-0.18263366028182668,0.06077076541252748,0.07245858449538674,0.009343290574447403,0.05798196894130352,0.1403175001379543,0.05294063136410481,-0.003216313675862424,-0.044643400581377696,0.13378734285224556,0.19155151867088163,0.0881570388680032,0.08526602578757873,0.08470474009544675,0.08276291926420291,0.08637533118483054,0.08995271498449978,0.07687015253791919,0.34826984610522815,0.12094154720972577,0.22474254367275165,-0.11993814424294019,-0.6,0.15731777421669027,0.009002267807627539,0.32889108430341557,0.06365605241584561,1.0,0.09672972556535754,-0.08328055631771612,0.03933417766610241,0.002109137019285777,0.056201761563828126,0.05064015931740039,0.21298419389904358,-0.04878606764442458,-0.00679832477597737,0.008758271037061416,-0.10982833148428255,0.2151238193926633,0.40796440616728663,-0.19076659955159284,0.004291717096933272,-0.39799430209922537,0.07630696079796843,0.13039117022075628,-0.13916839850191728,0.12279508382265776,0.2562774226632243,-0.004710526142377729,0.19313797589824402,0.18331518405468442,0.0808711776795699,0.02649923741059275,0.01298015741596689,0.03604824754221997,0.0027935128548896887,0.019928347579641844,-0.0040315905937534325,-0.011115770697982547,0.012570289879738546,-0.011319687591796097,0.03604974953458968,-0.0622717200126842,0.060070617237715965,0.0417247967922266,0.029823207785089283,0.02884447600016025,-0.037157123835887894,0.0399552109659591
f0035a,-0.015143085202022582,-0.30632928713143415,-0.1546564531538894,0.5225044808658253,-0.044231599038174925,-0.001042132380767821,-0.0009529046790670824,-0.021068461440402458,0.025120625252416304,0.013852377298023473,0.2785710491086123,0.23871282659107185,0.26335169773606365,-0.011085551628147531,0.007750366120322399,-0.08696271370656838,0.23258672943769482,0.14485270261539543,0.14471446458828605,0.1445647864692278,0.09253167824324623,0.1448350427957149,0.23425275425999206,0.20320968437535508,0.012297614734391654,-0.044231599038174925,-0.03951619000761432,0.00818851542776231,0.04806305143545084,-0.09827157739363246,-0.13472015440927032,-0.006026710176020139,-0.017622226845677432,0.09672972556535754,1.0,0.014517173908476115,0.17923885507006485,0.015138454699759774,0.0655311473209632,0.05343100810561543,-0.006201440487665219,0.006087713956747229,0.00780308852000503,-0.04682055207313711,-0.07039813932717653,-0.044212278609862335,0.00682971727259193,0.02826919553618505,-0.3191324578442512,-0.002598627224914064,0.3649171214916274,0.5570476404800395,-0.015750532624815586,0.3432725806481501,-0.03002532860913192,0.1259971404643481,-0.071942464562556,0.052440492900451066,0.22881727063741142,0.11847952017526037,0.11501080046935463,0.03969514936812918,0.07675222179523392,0.044768869430345,0.0712368775486635,-0.037446877880631675,-0.0011124592001452494,0.0011111873996552304,0.006758087808102106,-0.079168649225905,0.23097621012495229,0.30063278753328765,0.18265657517563397,0.16135379288730528,-0.10159336454751802,0.3047662707922991
f0036a,-0.13476591123629744,0.006259054113742893,-0.11462802099960401,0.02023726858464348,0.01578875536067676,0.028386456124767475,-0.02016136583057273,-0.11907496988407014,-0.1319665876634684,0.005205460784798309,0.011596660709306225,0.01719808561828567,0.014172268905797248,0.012507532389001279,-0.005977757043847131,0.01850403729051767,0.013187032003673627,0.017174336838861933,0.016777317190726667,0.01665205552921054,0.014212120991012095,0.01721829210712705,0.011456417335658038,0.011283060244848939,0.039459923045973025,0.01578875536067676,0.017169137913453657,-0.10906926339485086,0.03211350631589574,0.010069669808802108,-0.030340087548540184,-0.10153252452960308,-0.05358858503471789,-0.08328055631771612,0.014517173908476115,1.0,0.012944534352760361,-0.00028828168160629635,0.0034209189070532873,0.0024023161015117567,-0.1246877974826669,0.007074608913114515,0.00037489579094689563,-0.005490103653080818,-0.052364987001747326,-0.00505411424593089,0.031015114151965492,0.00018111191985323378,-0.03020045952812495,-0.0325485040920948,0.0021248823005173825,0.008819372135056769,-0.0331689219383341,0.03397802517650937,-0.08477019427543887,0.10353254445688782,0.02767624154929762,0.0067610351231645015,0.015728822076742796,-0.014132185001982243,-0.012091424069351417,0.0036694213171102504,-0.005538728248599548,-0.008310055075502467,-0.005537561326835602,0.0012132193709759095,0.0009281683447770078,-0.003730442688437219,-0.0008718509872128877,-0.019892113181724562,0.0033138786242750146,-0.0009518184301514151,-0.00548101192538316,-0.005286250349924618,-0.016879809004305007,0.007955844567261285
f0037a,-0.009037948704238094,-0.2184347048950283,-0.106066735505937,0.13895033573372464,0.09364541132405675,0.021225317450146258,0.006911855332567089,-0.029014563170936297,0.013320707789919208,0.04448841295388258,-0.02932791537924346,0.03453151080155708,-0.05693950706691035,-0.026738520570066298,-0.08695299634685544,-0.013020771313524276,0.03442688268001324,0.17008943616071936,0.16995040878239953,0.16985816509483112,0.1577984495234249,0.16948554933549143,0.023316892922825443,0.006638918485857268,0.01166737136132324,0.09364541132405675,0.014045315053729406,0.014066945416034843,0.013536750494818856,-0.0020587864516000373,0.013766096952636378,-0.012709529587607515,-0.012557322768977718,0.03933417766610241,0.17923885507006485,0.012944534352760361,1.0,0.0017007249515418987,0.10753517382935657,0.10020385037658786,0.02741996665300714,-0.0058680216870309315,0.014293528745260234,-0.03574249266823754,-0.08127061404161608,0.09342733719740516,-0.009999188565229217,-0.056100075697325245,-0.11765621135568999,0.010669365456768116,-0.03947410704035831,0.08028617019394607,-0.04517127777351213,0.15704509885732196,-0.036193201173254114,0.07695623264065386,-0.053291448962566164,-0.27438692713730056,0.1191369328761771,0.13660243248835927,0.11956496422219777,0.08453835771302849,0.0492740161580669,0.08285985139218845,0.04730564288288349,-0.03542057672922322,-0.004492876062794064,-0.004269813738320095,0.0585984675729499,0.05742389607724918,0.08076300079052175,0.05244348620811962,0.03720194682098531,0.039757888009314644,0.06149186312773284,0.09386570549263507
f0038a,-0.007301545434233442,-0.04156044215876633,-0.02160290364194336,0.03499820112021912,0.07547329245626017,0.04297155965773747,-0.003453205353179557,-0.005815548701883588,0.00843468361262865,-0.005741916949472255,0.03591883418822203,0.05121016479250327,0.04069587032979604,-0.0022792146090300385,-0.0038547972740112326,-0.08599715711898442,0.05169763375731859,0.012245566446397077,0.01185070975826059,0.011659866596327067,0.004981962900852533,0.012262195862086944,0.052070615505937515,0.04742243063622251,0.008737822811543868,0.07547329245626017,-0.017943631713927554,-0.002858230276382416,0.010037241982565658,-0.097870376232152,-0.004103727573475769,0.008919102213992891,-0.02834113570977242,0.002109137019285777,0.015138454699759774,-0.00028828168160629635,0.0017007249515418987,1.0,0.017779176264891988,0.015200171959188125,0.05260206156169088,0.0007173200278360983,-0.10965699523520396,0.0077072714408470844,-0.04629140931442868,0.05813028728437512,0.005064175195467428,-0.03588652991811842,-0.070254863563946,-0.0030845364218276897,0.0013338326138552948,0.03890633418175924,-0.04349177731606293,-0.015262127251178191,-0.043835327217939576,0.025561726460152225,-0.006328671849890887,-0.05781580094328269,0.04736980011409465,0.013095109228080748,0.009259280822061284,0.010568386268475293,0.0017555082330204632,-0.002956716745178243,0.002662926150051814,-0.0016917455376882057,-0.0023253962247986875,0.005768099575001797,0.003092638165309672,-0.008189009156908024,0.005588157269755407,-0.001186036950344642,0.0015211568153891725,0.0017694574979249774,-0.001676170032730952,-0.004258289259765241
f0039a,-0.007848926119711056,-0.10310342328180866,-0.051895164404542234,0.07932746959038084,0.00034168419616226306,0.003972402614771756,0.00839071752301315,-0.017246484800849903,0.006587622987656755,0.03279839777723465,0.141494653214498,0.1410457714268747,0.13801824724784248,0.10631234473270193,-0.02916117934291959,-0.028934999792891946,0.13810649913887568,0.45497614159270394,0.45528922639299524,0.4553533430694761,0.45100277013188267,0.45497082161559516,0.17286014991972196,0.15785735381588872,-0.002307016417843061,0.00034168419616226306,0.005956172748277533,-0.007346064927087035,0.013935289666931612,-0.02837192978425354,-0.10047323482669734,-0.0019754500602731425,-0.0037547208154595888,0.056201761563828126,0.0655311473209632,0.0034209189070532873,0.10753517382935657,0.017779176264891988,1.0,0.9944505688110125,0.02351036186876834,-0.002978670367388831,-0.008245071528756647,-0.00831735835583502,-0.0412380089655048,0.008440580025677354,-0.007047984036179062,-0.04408506136641161,-0.031527500456961496,0.008103479903617882,0.06333151832815534,0.0832703931118416,-0.02836886733551499,0.045506631260583866,-0.010588253295252816,0.02951141563307765,-0.03167032132284264,0.011385763716798811,0.09895929264613355,0.13277991701562725,0.1579140687699719,0.168392776988626,0.1316732248602159,-0.02418884879631546,0.12897577873088223,-0.11329967949065384,-0.01896467938455111,0.029627801906129077,0.04535003811374173,0.03191299466389329,0.09019253810878476,0.04958435326634299,0.017319521868025035,0.03415123610298305,0.02675582662633669,0.0764661273545664
f0040a,-0.006279894019572355,-0.07601090130098904,-0.03915632660760621,0.06995111703012599,-0.016287793291574194,-0.011941757031207671,0.012580653599812256,-0.014383895090974048,0.0016916243630667736,0.03036916324783642,0.12909165820873914,0.12328042735124588,0.12607222432079226,0.10412070573901407,-0.02972356063837678,-0.03786468074225518,0.12070208978950316,0.44215558755840956,0.44265398674532536,0.44280040680453575,0.440614296976458,0.4421347585027422,0.15725019274661725,0.14342260019943162,-0.007046421186607254,-0.016287793291574194,0.003568898531857745,-0.006808761980834997,0.02382736875055361,-0.03430863127749542,-0.09732039592026698,-0.0006749429220935105,0.0015753473895699082,0.05064015931740039,0.05343100810561543,0.0024023161015117567,0.10020385037658786,0.015200171959188125,0.9944505688110125,1.0,0.02249032454482766,-0.00047655226531789844,-0.006163232106508174,-0.007084529816475054,-0.029721015054079515,-0.008042987984369553,-0.010449172114141776,-0.03833190372224367,-0.014360600756070744,0.011131853817930927,0.05549541313778972,0.07330636467554964,-0.012488582707886107,0.02821549945033946,0.0032573548074499295,0.024718041313643146,-0.02283554550500696,0.0005747050026736071,0.08075915854981738,0.13025813507514725,0.15520434949251966,0.16162840977666043,0.13009769808277744,-0.02233641402701395,0.12806758716271355,-0.11036939402152604,-0.01951666339636805,0.02872249284399457,0.04355338469462861,0.038091438496367966,0.08435658662502349,0.04676209504486766,0.016094182910165854,0.03205611488868754,0.0327217800383446,0.07200104362926936
f0041a,0.0922682207629858,-0.06468220820511619,0.04990580824551916,-0.01372289566766012,-0.03179577534737297,-0.028417869342780823,0.06766326928735146,-0.02505551934780213,0.006594724848133429,0.0066208134124619115,-0.033214502130316584,0.025187284491327924,-0.02827782423689698,-0.0036930068088496053,-0.00623102106516375,-0.12287306686136859,0.10339206021008399,0.04580167541470867,0.04687091475985786,0.04703432355206543,0.047194211865266,0.04650142774232814,-0.026146763751308335,-0.03254665013702857,-0.14369830991513055,-0.03179577534737297,-0.02782580928728489,-0.09075726835085429,-0.016088369045544646,-0.08227487090842443,0.07144820596505821,0.2571264082767654,0.008791881576168115,0.21298419389904358,-0.006201440487665219,-0.1246877974826669,0.02741996665300714,0.05260206156169088,0.02351036186876834,0.02249032454482766,1.0,-0.06487185865039344,-0.006230347376475723,-0.023552877942315746,0.08419436149351563,-0.008991379721009425,-0.12646477413116808,0.025300017606807043,0.06411738321898354,0.12891534665783216,-0.005185888820274883,-0.00495897304161996,0.05876679401381275,-0.07840176174405107,0.6754769075449032,0.0036855227204724205,-0.08216281098224917,-0.07720204711300609,-0.05491770227390001,0.04287944120957214,0.04278864251258766,0.03377310922971293,0.030945811563092392,0.014716708809506134,0.03086453086132989,-0.016432737966726358,-0.004899476018406567,0.002488943210782283,0.015671662287202508,0.02287778327304164,0.0291022256359804,0.020584443681254685,0.004829275667937281,0.010132665243983513,0.016594642208260478,0.0338404187936838
f0042a,-0.00969661869829286,-0.06829120307348316,-0.033057871130183915,0.023618209048307286,0.04682362818285525,0.0865621839091372,-0.08254830302488683,-0.014918927176046667,0.04057864260009435,-0.0017584326080688144,0.02609582652869545,0.04857633096067671,0.018020927978855968,0.005629531364280536,-0.00024687599351923,0.05859936429151172,0.05310407339297949,-0.0022191325199957214,-0.003889847293034132,-0.004418853299989561,-0.009696691880619385,-0.0021975076887903503,0.03362278220352744,0.03358347533502484,0.023389322542894178,0.04682362818285525,0.012776065048634141,0.0016133300001411402,-0.11361784786158081,0.04178042530786717,-0.006586516043043785,0.026633908729669427,0.003209333449238369,-0.04878606764442458,0.006087713956747229,0.007074608913114515,-0.0058680216870309315,0.0007173200278360983,-0.002978670367388831,-0.00047655226531789844,-0.06487185865039344,1.0,0.004305970502432765,0.004627041839011681,-0.053824720462920236,0.034707827187849136,0.06694512856525328,0.0033483381680731138,-0.0635574054731688,-0.06574181958535467,0.016046827888056617,-0.0010860438431608951,-0.08616814531848,0.06388664573378024,-0.05604420356721637,0.00566057023470013,-0.08711412087324533,0.04996906291526809,0.04058355193562338,-0.017239930757277696,-0.017301318469004446,-0.010532280678305314,-0.011405499879094769,-0.013362748523691854,-0.011877793425528482,-0.0004085888880741115,-0.003695563596878414,0.0004727161481694555,-0.005414107417537511,-0.021461666585771123,-0.004975523037931104,-0.00032216595934105626,0.0030876684655007248,0.0007439152112428623,-0.01765222470325971,-0.002484746823637003
f0043a,0.0007177311920784471,0.01176521439647129,0.005002316573075985,-0.012780272256710695,-0.018841158766386677,-0.012160859168429225,-0.0005529903535409223,0.00026015563414513704,-0.00039378411280750574,0.0027208509128524073,-0.03248946107074795,-0.03899963937731966,-0.023064290809964076,-0.02276777220465744,-0.0013382252419735109,0.01952178360118898,-0.03842335821168259,-0.0113250534280425,-0.011052532194537635,-0.010918645750210879,-0.0053885188996885235,-0.011365945322017078,-0.03283971275394952,-0.029717212196943503,-0.006766267991297198,-0.018841158766386677,0.0032496329678135924,0.0005643343935014406,-0.04173635538107151,0.021385947158205874,0.0033702723855679293,-0.002010490996239844,0.013216001015120885,-0.00679832477597737,0.00780308852000503,0.00037489579094689563,0.014293528745260234,-0.10965699523520396,-0.008245071528756647,-0.006163232106508174,-0.006230347376475723,0.004305970502432765,1.0,-0.0023089506676325163,0.00539960667260841,-0.004902044580010647,0.00016991336469360723,-0.0071396108330391474,0.018138382263307305,-0.0005394824415255162,0.00514802357583044,-3.2146537265330776e-05,0.008846186315251539,0.0021360350785660626,0.013447945033655978,-0.003975114360906517,-0.0027767580306336144,0.015155810908659056,-0.014824487301508656,0.0011519717803896517,0.005535565972134255,-0.0031892966417699535,0.0037993541637319126,-0.003025191156248837,0.0024664390208689315,-0.005200561878156634,-0.0009644767361695361,0.004597858271671313,-0.005084317196532324,0.0006565416867316772,-0.005985530083196861,-0.007186623322475999,-0.00041428566372654174,0.0027897110482759174,0.0060171137389912885,-0.006862822480169323
f0044a,0.01931579664670173,0.05354872228150724,0.03945680953368388,-0.034125606919214374,-0.034783462460169466,-0.035054214633359386,0.011952908088335127,0.01870340841000051,-0.001356292075997287,-0.00792929829702782,-0.0011889112533575883,-0.01842227047010611,-0.0035461320062965323,-0.004222359621506673,0.005818481164926594,0.00308208269309461,-0.018270491568252178,-0.014002384291999966,-0.01366643308987301,-0.013526790442851832,-0.006441392940277376,-0.013995264448516362,-0.012321134906459804,-0.00799435665464022,-0.02538556317447904,-0.034783462460169466,-0.009490174917876997,0.0014013441234610954,-0.03660051420319026,0.010222223113785662,0.0001742845837972525,-0.0046073006560852035,0.018980202301083385,0.008758271037061416,-0.04682055207313711,-0.005490103653080818,-0.03574249266823754,0.0077072714408470844,-0.00831735835583502,-0.007084529816475054,-0.023552877942315746,0.004627041839011681,-0.0023089506676325163,1.0,0.08579160364323703,-0.031530733646517026,-0.012512681817563839,0.05974268368597097,0.09216149502169606,0.011917788516187258,-0.015529010408266798,-0.02111307248690948,0.03707058982643663,-0.08344981600633575,0.024923090395833073,-0.01846551297000348,0.01261999349039426,0.0026712294749001433,-0.028722810462298094,-0.0017359419643359613,-0.003693320397743589,-0.00940109558176852,-0.006408178732542844,0.0004308625187700207,-0.00443286618584645,0.007231259108225755,-0.0007008052528926077,-0.005679524322161941,0.001595122399946681,0.014584026030900196,-0.01621952989451753,-0.009304166097112154,0.0008587183901997697,-0.003668228708866491,0.012026025803468494,-0.0178204511306639
f0045a,0.2284938756342004,0.3416628233891204,0.3304165269082768,-0.18179690511232172,-0.24813453098589583,-0.5742903768092534,0.26919764364286786,0.16505952739540605,-0.06623210590683445,-0.01099337563329664,-0.1401182836593275,-0.21662068246418628,-0.12950342504095994,-0.018022605486909184,0.016642499460135306,-0.13941680478838503,-0.21290823682712828,-0.07262559144223905,-0.06644228269145701,-0.06412382736940092,-0.028945594355636088,-0.07259943825741355,-0.16572805252540038,-0.15692791680579302,-0.3781325836492173,-0.24813453098589583,-0.1386760944638624,0.03366751347686717,0.1522799313394062,-0.083386738883407,0.10121634770487133,-0.03693084935419163,0.1698953139704398,-0.10982833148428255,-0.07039813932717653,-0.052364987001747326,-0.08127061404161608,-0.04629140931442868,-0.0412380089655048,-0.029721015054079515,0.08419436149351563,-0.053824720462920236,0.00539960667260841,0.08579160364323703,1.0,-0.28471947145218535,-0.27112725528930065,0.39597975244256567,0.39055963757747003,0.2675298300620909,-0.0419676760642198,-0.07708478048025735,0.6013217690619325,-0.3735205301950081,0.41480964127966513,-0.06799659559178341,0.048765096306319214,-0.08730701556252214,-0.2056538960056634,-0.004481387841465062,-0.02202313398103953,-0.006259417953894315,-0.011904829266971213,-0.00814647572379925,-0.009867489671107257,0.014493074062641971,-0.005686418957392554,0.004346652537812206,0.008848981657287263,0.049649946228195616,-0.007306446388680671,-0.02067565704731585,-0.008753071017833363,-0.019350182243203326,0.05281389011643751,-0.016778143090384532
f0046a,-0.041751342926871694,-0.555446614419871,-0.28207516524140347,0.07063655952551627,0.6952041887083327,0.38912882341419736,-0.12021968526498972,-0.037112437044658955,0.11269515327647635,-0.00032766881075006944,-0.061443166192082746,0.2169572198601943,-0.051913487674258386,-0.01610972376320538,-0.006247084996948117,0.44003909752610687,0.21372312131497787,-0.002678810603546868,-0.005995428251195505,-0.007394348788717522,-0.0292605818339972,-0.0025754708710566026,0.161540235082868,0.15813378493812677,0.19209309384335285,0.6952041887083327,0.23879429682363626,-0.029021404045972303,-0.08182810895285637,0.45560463276636304,0.027732220902587926,-0.01653037558601604,-0.14409269264468094,0.2151238193926633,-0.044212278609862335,-0.00505411424593089,0.09342733719740516,0.05813028728437512,0.008440580025677354,-0.008042987984369553,-0.008991379721009425,0.034707827187849136,-0.004902044580010647,-0.031530733646517026,-0.28471947145218535,1.0,0.11386530588096065,-0.3824928188493976,-0.34235618531920214,-0.10760571605998234,-0.03734588743502348,-0.03754867752346814,-0.3864892186275648,0.3548658371911961,-0.2398419573323236,-0.00027585350573417383,-0.07944565625668783,0.27614048668341107,0.22226487954246352,-0.00747996373873657,-0.004754402736757981,-0.008575185770801576,-0.009198981348996958,0.0020703208483441094,-0.010294397319096232,-0.0016249793666245906,0.006353298416346405,-0.010080821021951705,-0.0034873904739516786,-0.01875859984444765,-0.008190942637820353,-0.02300455654736738,-0.011850239360709502,-0.0038482152424492086,-0.02635210114191214,-0.010281264325599103
